stream_id,object_uid,timestamp[ns],x_min[pixel],x_max[pixel],y_min[pixel],y_max[pixel],visibility_ratio[%]
1201-1,111305855142671,59254508278358,433.0,469.0,92.0,131.0,0.20833333333333334
1201-1,96945373046044,59254508278358,430.0,485.0,50.0,120.0,0.7042195821384678
1201-1,106957734975303,59254541638334,555.0,575.0,301.0,330.0,1.0
1201-1,111305855142671,59254541638334,434.0,470.0,92.0,131.0,0.17937219730941703
1201-1,96945373046044,59254541638334,434.0,487.0,52.0,122.0,0.6809128630705394
1201-1,106957734975303,59254574966501,557.0,577.0,301.0,331.0,1.0
1201-1,111305855142671,59254574966501,435.0,471.0,93.0,132.0,0.1552511415525114
1201-1,96945373046044,59254574966501,436.0,486.0,53.0,123.0,0.6797800338409475
1201-1,106957734975303,59254608295148,558.0,578.0,302.0,331.0,1.0
1201-1,111305855142671,59254608295148,436.0,472.0,94.0,133.0,0.14622641509433962
1201-1,96945373046044,59254608295148,437.0,483.0,53.0,123.0,0.6767586821015138
1201-1,106957734975303,59254641623450,559.0,579.0,302.0,332.0,1.0
1201-1,111305855142671,59254641623450,437.0,473.0,94.0,133.0,0.13953488372093023
1201-1,96945373046044,59254641623450,441.0,475.0,54.0,123.0,0.6668478260869565
1201-1,106957734975303,59254674951589,560.0,579.0,303.0,332.0,1.0
1201-1,111305855142671,59254674951589,437.0,473.0,94.0,133.0,0.0821917808219178
1201-1,96945373046044,59254674951589,436.0,479.0,56.0,122.0,0.8683522231909329
1201-1,106957734975303,59254708279636,561.0,581.0,303.0,332.0,1.0
1201-1,111305855142671,59254708279636,438.0,474.0,94.0,133.0,0.23766816143497757
1201-1,96945373046044,59254708279636,434.0,483.0,59.0,120.0,0.9009608277900961
1201-1,106957734975303,59254741639700,562.0,582.0,302.0,332.0,1.0
1201-1,111305855142671,59254741639700,439.0,475.0,94.0,133.0,0.4976958525345622
1201-1,96945373046044,59254741639700,432.0,487.0,62.0,118.0,0.8270557029177719
1201-1,106957734975303,59254774967821,563.0,583.0,302.0,332.0,1.0
1201-1,111305855142671,59254774967821,439.0,475.0,94.0,133.0,0.5
1201-1,96945373046044,59254774967821,432.0,491.0,66.0,115.0,0.8560538116591928
1201-1,106957734975303,59254808295942,564.0,583.0,302.0,331.0,1.0
1201-1,111305855142671,59254808295942,440.0,476.0,93.0,133.0,0.35944700460829493
1201-1,96945373046044,59254808295942,433.0,493.0,69.0,112.0,0.9029661016949152
1201-1,106957734975303,59254841624056,564.0,584.0,302.0,332.0,1.0
1201-1,111305855142671,59254841624056,441.0,476.0,93.0,133.0,0.36486486486486486
1201-1,96945373046044,59254841624056,434.0,494.0,70.0,110.0,0.9216512215669755
1201-1,106957734975303,59254874952068,565.0,584.0,302.0,332.0,1.0
1201-1,111305855142671,59254874952068,441.0,477.0,93.0,133.0,0.3901345291479821
1201-1,96945373046044,59254874952068,434.0,496.0,70.0,111.0,0.9300042680324371
1201-1,106957734975303,59254908280031,566.0,585.0,302.0,332.0,1.0
1201-1,111305855142671,59254908280031,441.0,477.0,93.0,133.0,0.4155251141552511
1201-1,96945373046044,59254908280031,434.0,497.0,69.0,112.0,0.9379811804961505
1201-1,106957734975303,59254941640497,566.0,585.0,303.0,332.0,1.0
1201-1,111305855142671,59254941640497,441.0,477.0,94.0,133.0,0.4318181818181818
1201-1,96945373046044,59254941640497,434.0,497.0,68.0,113.0,0.9451297320289238
1201-1,106957734975303,59254974968605,566.0,585.0,303.0,333.0,1.0
1201-1,111305855142671,59254974968605,441.0,477.0,94.0,134.0,0.481651376146789
1201-1,96945373046044,59254974968605,435.0,498.0,67.0,113.0,0.9501915708812261
1201-1,106957734975303,59255008296713,566.0,586.0,303.0,333.0,1.0
1201-1,111305855142671,59255008296713,442.0,478.0,94.0,134.0,0.4861111111111111
1201-1,96945373046044,59255008296713,436.0,499.0,67.0,112.0,0.95
1201-1,106957734975303,59255041624828,567.0,586.0,303.0,333.0,1.0
1201-1,111305855142671,59255041624828,442.0,478.0,94.0,133.0,0.5069124423963134
1201-1,96945373046044,59255041624828,436.0,500.0,66.0,111.0,0.9516267123287672
1201-1,106957734975303,59255074952936,567.0,586.0,303.0,332.0,1.0
1201-1,111305855142671,59255074952936,442.0,478.0,94.0,133.0,0.5158371040723982
1201-1,96945373046044,59255074952936,437.0,500.0,65.0,110.0,0.949637217242851
1201-1,106957734975303,59255108280988,567.0,586.0,302.0,332.0,1.0
1201-1,111305855142671,59255108280988,442.0,478.0,94.0,133.0,0.53125
1201-1,96945373046044,59255108280988,439.0,501.0,65.0,109.0,0.9345516362090948
1201-1,106957734975303,59255141641131,568.0,587.0,302.0,332.0,1.0
1201-1,111305855142671,59255141641131,443.0,479.0,93.0,133.0,0.5225225225225225
1201-1,96945373046044,59255141641131,440.0,502.0,65.0,108.0,0.92
1201-1,106957734975303,59255174969377,568.0,587.0,303.0,332.0,1.0
1201-1,111305855142671,59255174969377,443.0,479.0,93.0,133.0,0.5136363636363637
1201-1,96945373046044,59255174969377,441.0,502.0,65.0,107.0,0.9228486646884273
1201-1,106957734975303,59255208297623,568.0,587.0,303.0,332.0,1.0
1201-1,111305855142671,59255208297623,443.0,479.0,93.0,133.0,0.5462962962962963
1201-1,96945373046044,59255208297623,442.0,502.0,65.0,107.0,0.9422995333050488
1201-1,106957734975303,59255241625800,568.0,587.0,302.0,332.0,1.0
1201-1,111305855142671,59255241625800,443.0,480.0,93.0,133.0,0.537117903930131
1201-1,96945373046044,59255241625800,443.0,503.0,66.0,108.0,0.9510548523206751
1201-1,106957734975303,59255274953836,569.0,588.0,303.0,333.0,1.0
1201-1,111305855142671,59255274953836,444.0,480.0,94.0,133.0,0.5610859728506787
1201-1,96945373046044,59255274953836,444.0,503.0,67.0,109.0,0.9511262218444538
1201-1,106957734975303,59255308282054,570.0,589.0,304.0,333.0,1.0
1201-1,111305855142671,59255308282054,445.0,481.0,94.0,134.0,0.5727272727272728
1201-1,96945373046044,59255308282054,446.0,505.0,67.0,110.0,0.9547568710359408
1201-1,106957734975303,59255341642211,571.0,590.0,305.0,335.0,1.0
1201-1,111305855142671,59255341642211,446.0,482.0,96.0,135.0,0.5924170616113744
1201-1,96945373046044,59255341642211,447.0,506.0,68.0,112.0,0.9539170506912442
1201-1,106957734975303,59255374970324,572.0,591.0,307.0,337.0,1.0
1201-1,111305855142671,59255374970324,446.0,482.0,99.0,138.0,0.6150234741784038
1201-1,96945373046044,59255374970324,449.0,508.0,71.0,115.0,0.9472361809045227
1201-1,106957734975303,59255408298438,574.0,593.0,310.0,341.0,1.0
1201-1,111305855142671,59255408298438,447.0,483.0,103.0,143.0,0.6318181818181818
1201-1,96945373046044,59255408298438,450.0,509.0,76.0,119.0,0.9415475189234651
1201-1,106957734975303,59255441626551,576.0,595.0,316.0,346.0,1.0
1201-1,111305855142671,59255441626551,448.0,483.0,110.0,150.0,0.6409090909090909
1201-1,96945373046044,59255441626551,452.0,511.0,83.0,127.0,0.9359730412805392
1201-1,106957734975303,59255474954665,579.0,597.0,323.0,354.0,1.0
1201-1,111305855142671,59255474954665,448.0,484.0,121.0,160.0,0.6405529953917051
1201-1,96945373046044,59255474954665,455.0,513.0,96.0,139.0,0.920503909643788
1201-1,106957734975303,59255508378779,582.0,600.0,331.0,363.0,1.0
1201-1,111305855142671,59255508378779,448.0,484.0,131.0,171.0,0.6285714285714286
1201-1,96945373046044,59255508378779,458.0,514.0,109.0,152.0,0.900574458683164
1201-1,106957734975303,59255541706892,584.0,603.0,338.0,370.0,1.0
1201-1,111305855142671,59255541706892,448.0,483.0,142.0,182.0,0.6232558139534884
1201-1,96945373046044,59255541706892,459.0,516.0,121.0,164.0,0.8858792184724689
1201-1,106957734975303,59255575035005,586.0,605.0,343.0,375.0,1.0
1201-1,111305855142671,59255575035005,447.0,482.0,151.0,191.0,0.6359447004608295
1201-1,96945373046044,59255575035005,459.0,516.0,131.0,174.0,0.8809738503155996
1201-1,106957734975303,59255608363148,588.0,606.0,347.0,379.0,1.0
1201-1,111305855142671,59255608363148,446.0,482.0,157.0,197.0,0.6509433962264151
1201-1,96945373046044,59255608363148,460.0,516.0,138.0,181.0,0.8719484108705665
1201-1,106957734975303,59255641691344,589.0,608.0,350.0,382.0,1.0
1201-1,111305855142671,59255641691344,446.0,482.0,162.0,202.0,0.6698113207547169
1201-1,96945373046044,59255641691344,461.0,517.0,142.0,186.0,0.86731843575419
1201-1,106957734975303,59255675019424,591.0,610.0,352.0,384.0,1.0
1201-1,111305855142671,59255675019424,447.0,482.0,166.0,206.0,0.6818181818181818
1201-1,96945373046044,59255675019424,462.0,519.0,146.0,189.0,0.8595906711089957
1201-1,106957734975303,59255708347592,592.0,611.0,354.0,386.0,1.0
1201-1,111305855142671,59255708347592,448.0,483.0,168.0,209.0,0.7095238095238096
1201-1,96945373046044,59255708347592,464.0,521.0,147.0,191.0,0.8436434486117876
1201-1,106957734975303,59255741675710,593.0,612.0,355.0,387.0,1.0
1201-1,111305855142671,59255741675710,448.0,483.0,170.0,210.0,0.7864077669902912
1201-1,96945373046044,59255741675710,466.0,522.0,148.0,192.0,0.8286419753086419
1201-1,106957734975303,59255775003785,594.0,613.0,356.0,388.0,1.0
1201-1,111305855142671,59255775003785,448.0,483.0,172.0,212.0,0.8160377358490566
1201-1,96945373046044,59255775003785,466.0,523.0,146.0,192.0,0.8231797919762258
1201-1,106957734975303,59255808331763,594.0,613.0,356.0,389.0,1.0
1201-1,111305855142671,59255808331763,448.0,483.0,173.0,213.0,0.8450704225352113
1201-1,96945373046044,59255808331763,463.0,523.0,143.0,191.0,0.808300395256917
1201-1,106957734975303,59255841659741,595.0,613.0,355.0,388.0,1.0
1201-1,111305855142671,59255841659741,447.0,482.0,173.0,213.0,0.8038277511961722
1201-1,96945373046044,59255841659741,459.0,520.0,136.0,185.0,0.8433433433433434
1201-1,106957734975303,59255874987719,595.0,614.0,354.0,387.0,1.0
1201-1,111305855142671,59255874987719,446.0,481.0,173.0,213.0,0.6666666666666666
1201-1,96945373046044,59255874987719,455.0,514.0,126.0,176.0,0.9179025423728814
1201-1,106957734975303,59255908315697,596.0,615.0,352.0,385.0,1.0
1201-1,111305855142671,59255908315697,446.0,481.0,173.0,213.0,0.6933962264150944
1201-1,96945373046044,59255908315697,448.0,507.0,113.0,162.0,0.9472779369627508
1201-1,106957734975303,59255941643675,597.0,616.0,352.0,385.0,1.0
1201-1,111305855142671,59255941643675,446.0,481.0,173.0,213.0,0.7813953488372093
1201-1,96945373046044,59255941643675,441.0,497.0,99.0,146.0,0.93854033290653
1201-1,106957734975303,59255974971653,597.0,616.0,351.0,384.0,1.0
1201-1,111305855142671,59255974971653,445.0,481.0,173.0,213.0,0.7981651376146789
1201-1,96945373046044,59255974971653,435.0,488.0,83.0,129.0,0.9222948438634713
1201-1,106957734975303,59256008299750,597.0,616.0,351.0,384.0,1.0
1201-1,111305855142671,59256008299750,445.0,480.0,173.0,213.0,0.861904761904762
1201-1,96945373046044,59256008299750,430.0,478.0,67.0,110.0,0.9007506255212677
1201-1,106957734975303,59256041628204,596.0,615.0,351.0,384.0,1.0
1201-1,111305855142671,59256041628204,443.0,479.0,172.0,213.0,0.9061032863849765
1201-1,96945373046044,59256041628204,428.0,470.0,53.0,92.0,0.8803501945525292
1201-1,106957734975303,59256074956658,595.0,615.0,350.0,383.0,1.0
1201-1,111305855142671,59256074956658,443.0,479.0,171.0,211.0,0.9804878048780488
1201-1,96945373046044,59256074956658,429.0,465.0,40.0,76.0,0.8340857787810384
1201-1,106957734975303,59256108285039,595.0,614.0,350.0,383.0,1.0
1201-1,111305855142671,59256108285039,443.0,478.0,169.0,210.0,1.0
1201-1,96945373046044,59256108285039,431.0,463.0,29.0,62.0,0.7777777777777778
1201-1,106957734975303,59256141613153,594.0,613.0,348.0,381.0,1.0
1201-1,111305855142671,59256141613153,443.0,478.0,167.0,207.0,1.0
1201-1,96945373046044,59256141613153,435.0,463.0,18.0,50.0,0.6974683544303798
1201-1,106957734975303,59256174973174,593.0,612.0,346.0,379.0,1.0
1201-1,111305855142671,59256174973174,443.0,478.0,163.0,203.0,1.0
1201-1,96945373046044,59256174973174,439.0,466.0,9.0,41.0,0.6202046035805626
1201-1,106957734975303,59256208301308,591.0,611.0,343.0,375.0,1.0
1201-1,111305855142671,59256208301308,442.0,478.0,157.0,197.0,1.0
1201-1,96945373046044,59256208301308,443.0,469.0,1.0,31.0,0.572
1201-1,106957734975303,59256241629443,588.0,607.0,339.0,372.0,1.0
1201-1,111305855142671,59256241629443,442.0,478.0,149.0,189.0,1.0
1201-1,96945373046044,59256241629443,449.0,473.0,-9.0,20.0,0.39697802197802196
1201-1,106957734975303,59256274957577,583.0,602.0,334.0,366.0,1.0
1201-1,111305855142671,59256274957577,442.0,478.0,138.0,178.0,1.0
1201-1,96945373046044,59256274957577,456.0,481.0,-21.0,7.0,0.11806543385490754
1201-1,106957734975303,59256308333711,576.0,595.0,327.0,358.0,1.0
1201-1,111305855142671,59256308333711,443.0,479.0,122.0,162.0,1.0
1201-1,96945373046044,59256308333711,,,,,0.0
1201-1,106957734975303,59256341661846,567.0,586.0,318.0,348.0,1.0
1201-1,111305855142671,59256341661846,446.0,482.0,104.0,143.0,1.0
1201-1,96945373046044,59256341661846,,,,,0.0
1201-1,106957734975303,59256374989980,558.0,576.0,305.0,333.0,1.0
1201-1,111305855142671,59256374989980,451.0,487.0,81.0,120.0,1.0
1201-1,96945373046044,59256374989980,,,,,0.0
1201-1,106957734975303,59256408318114,548.0,567.0,289.0,315.0,1.0
1201-1,111305855142671,59256408318114,459.0,495.0,56.0,94.0,1.0
1201-1,96945373046044,59256408318114,,,,,0.0
1201-1,106957734975303,59256442478252,539.0,560.0,268.0,295.0,1.0
1201-1,111305855142671,59256442478252,469.0,506.0,29.0,65.0,1.0
1201-1,96945373046044,59256442478252,,,,,0.0
1201-1,106957734975303,59256475806386,531.0,554.0,245.0,273.0,1.0
1201-1,111305855142671,59256475806386,480.0,517.0,6.0,39.0,1.0
1201-1,96945373046044,59256475806386,,,,,0.0
1201-1,106957734975303,59256508366518,524.0,548.0,222.0,251.0,1.0
1201-1,111305855142671,59256508366518,491.0,527.0,-13.0,16.0,0.7991266375545851
1201-1,96945373046044,59256508366518,,,,,0.0
1201-1,106957734975303,59256541694652,518.0,543.0,199.0,229.0,1.0
1201-1,111305855142671,59256541694652,,,,,0.0
1201-1,96945373046044,59256541694652,,,,,0.0
1201-1,106957734975303,59256575022789,513.0,539.0,178.0,208.0,1.0
1201-1,111305855142671,59256575022789,,,,,0.0
1201-1,96945373046044,59256575022789,,,,,0.0
1201-1,106957734975303,59256608350977,509.0,536.0,160.0,190.0,1.0
1201-1,111305855142671,59256608350977,,,,,0.0
1201-1,96945373046044,59256608350977,,,,,0.0
1201-1,106957734975303,59256641679269,505.0,533.0,146.0,176.0,1.0
1201-1,111305855142671,59256641679269,,,,,0.0
1201-1,96945373046044,59256641679269,,,,,0.0
1201-1,106957734975303,59256675007481,502.0,530.0,135.0,165.0,1.0
1201-1,111305855142671,59256675007481,,,,,0.0
1201-1,96945373046044,59256675007481,,,,,0.0
1201-1,106957734975303,59256708335597,499.0,527.0,127.0,157.0,1.0
1201-1,111305855142671,59256708335597,,,,,0.0
1201-1,96945373046044,59256708335597,,,,,0.0
1201-1,106957734975303,59256741663713,495.0,524.0,119.0,150.0,1.0
1201-1,111305855142671,59256741663713,,,,,0.0
1201-1,96945373046044,59256741663713,,,,,0.0
1201-1,106957734975303,59256774991828,490.0,519.0,113.0,143.0,1.0
1201-1,111305855142671,59256774991828,,,,,0.0
1201-1,96945373046044,59256774991828,,,,,0.0
1201-1,106957734975303,59256808319944,485.0,515.0,107.0,137.0,0.9416195856873822
1201-1,111305855142671,59256808319944,,,,,0.0
1201-1,96945373046044,59256808319944,,,,,0.0
1201-1,106957734975303,59256841648059,481.0,511.0,102.0,132.0,0.8212290502793296
1201-1,111305855142671,59256841648059,,,,,0.0
1201-1,96945373046044,59256841648059,,,,,0.0
1201-1,106957734975303,59256874976175,478.0,508.0,99.0,129.0,0.8726937269372693
1201-1,111305855142671,59256874976175,,,,,0.0
1201-1,96945373046044,59256874976175,,,,,0.0
1201-1,106957734975303,59256908304323,476.0,507.0,96.0,126.0,0.9267399267399268
1201-1,111305855142671,59256908304323,,,,,0.0
1201-1,96945373046044,59256908304323,,,,,0.0
1201-1,106957734975303,59256941632522,474.0,504.0,93.0,123.0,0.9597069597069597
1201-1,111305855142671,59256941632522,,,,,0.0
1201-1,96945373046044,59256941632522,,,,,0.0
1201-1,106957734975303,59256974960562,471.0,502.0,90.0,119.0,0.9963768115942029
1201-1,111305855142671,59256974960562,,,,,0.0
1201-1,96945373046044,59256974960562,,,,,0.0
1201-1,106957734975303,59257008288620,468.0,499.0,86.0,115.0,1.0
1201-1,111305855142671,59257008288620,,,,,0.0
1201-1,96945373046044,59257008288620,,,,,0.0
1201-1,106957734975303,59257041616853,466.0,497.0,83.0,112.0,1.0
1201-1,111305855142671,59257041616853,,,,,0.0
1201-1,96945373046044,59257041616853,,,,,0.0
1201-1,106957734975303,59257074976939,464.0,496.0,81.0,110.0,1.0
1201-1,111305855142671,59257074976939,,,,,0.0
1201-1,96945373046044,59257074976939,,,,,0.0
1201-1,106957734975303,59257108304920,463.0,495.0,79.0,109.0,1.0
1201-1,111305855142671,59257108304920,,,,,0.0
1201-1,96945373046044,59257108304920,,,,,0.0
1201-1,106957734975303,59257141632771,462.0,493.0,79.0,108.0,1.0
1201-1,111305855142671,59257141632771,,,,,0.0
1201-1,96945373046044,59257141632771,,,,,0.0
1201-1,106957734975303,59257174961236,461.0,493.0,79.0,108.0,0.9876543209876543
1201-1,111305855142671,59257174961236,,,,,0.0
1201-1,96945373046044,59257174961236,,,,,0.0
1201-1,106957734975303,59257208289523,461.0,493.0,79.0,108.0,0.9578207381370826
1201-1,111305855142671,59257208289523,,,,,0.0
1201-1,96945373046044,59257208289523,,,,,0.0
1201-1,106957734975303,59257241617647,461.0,493.0,79.0,109.0,0.9384885764499121
1201-1,111305855142671,59257241617647,,,,,0.0
1201-1,96945373046044,59257241617647,,,,,0.0
1201-1,106957734975303,59257274945739,461.0,493.0,80.0,109.0,0.9226713532513181
1201-1,111305855142671,59257274945739,,,,,0.0
1201-1,96945373046044,59257274945739,,,,,0.0
1201-1,106957734975303,59257308305913,461.0,493.0,81.0,110.0,0.920774647887324
1201-1,111305855142671,59257308305913,,,,,0.0
1201-1,96945373046044,59257308305913,,,,,0.0
1201-1,106957734975303,59257341634022,463.0,494.0,82.0,112.0,0.9094076655052264
1201-1,111305855142671,59257341634022,,,,,0.0
1201-1,96945373046044,59257341634022,,,,,0.0
1201-1,106957734975303,59257374962130,464.0,497.0,85.0,114.0,0.86
1201-1,111305855142671,59257374962130,,,,,0.0
1201-1,96945373046044,59257374962130,,,,,0.0
1201-1,106957734975303,59257408290238,467.0,500.0,87.0,117.0,0.8141321044546851
1201-1,111305855142671,59257408290238,,,,,0.0
1201-1,96945373046044,59257408290238,,,,,0.0
1201-1,106957734975303,59257441618346,469.0,502.0,86.0,119.0,0.8342939481268011
1201-1,111305855142671,59257441618346,,,,,0.0
1201-1,96945373046044,59257441618346,,,,,0.0
1201-1,106957734975303,59257475826457,472.0,504.0,86.0,121.0,0.8449931412894376
1201-1,111305855142671,59257475826457,,,,,0.0
1201-1,96945373046044,59257475826457,,,,,0.0
1201-1,106957734975303,59257508370563,475.0,506.0,85.0,121.0,0.8169014084507042
1201-1,111305855142671,59257508370563,,,,,0.0
1201-1,96945373046044,59257508370563,,,,,0.0
1201-1,106957734975303,59257541698671,477.0,507.0,83.0,120.0,0.8155339805825242
1201-1,111305855142671,59257541698671,,,,,0.0
1201-1,96945373046044,59257541698671,,,,,0.0
1201-1,106957734975303,59257575026824,475.0,508.0,82.0,118.0,0.8351254480286738
1201-1,111305855142671,59257575026824,,,,,0.0
1201-1,96945373046044,59257575026824,,,,,0.0
1201-1,106957734975303,59257608355029,473.0,508.0,81.0,115.0,0.9339853300733496
1201-1,111305855142671,59257608355029,,,,,0.0
1201-1,96945373046044,59257608355029,,,,,0.0
1201-1,106957734975303,59257641683075,472.0,507.0,82.0,112.0,0.9819616685456595
1201-1,111305855142671,59257641683075,,,,,0.0
1201-1,96945373046044,59257641683075,,,,,0.0
1201-1,106957734975303,59257675011305,471.0,506.0,79.0,113.0,0.9871414441147379
1201-1,111305855142671,59257675011305,,,,,0.0
1201-1,96945373046044,59257675011305,,,,,0.0
1201-1,106957734975303,59257708339423,470.0,507.0,75.0,111.0,0.99179580674567
1201-1,111305855142671,59257708339423,,,,,0.0
1201-1,96945373046044,59257708339423,,,,,0.0
1201-1,106957734975303,59257741667569,469.0,508.0,71.0,109.0,0.9974093264248705
1201-1,111305855142671,59257741667569,,,,,0.0
1201-1,96945373046044,59257741667569,,,,,0.0
1201-1,106957734975303,59257774995715,467.0,508.0,67.0,107.0,0.9975589910496339
1201-1,111305855142671,59257774995715,,,,,0.0
1201-1,96945373046044,59257774995715,,,,,0.0
1201-1,106957734975303,59257808323860,465.0,508.0,64.0,106.0,1.0
1201-1,111305855142671,59257808323860,,,,,0.0
1201-1,96945373046044,59257808323860,,,,,0.0
1201-1,106957734975303,59257841652006,462.0,507.0,61.0,105.0,1.0
1201-1,111305855142671,59257841652006,,,,,0.0
1201-1,96945373046044,59257841652006,,,,,0.0
1201-1,106957734975303,59257874980155,459.0,506.0,59.0,104.0,1.0
1201-1,111305855142671,59257874980155,,,,,0.0
1201-1,96945373046044,59257874980155,,,,,0.0
1201-1,106957734975303,59257908308302,457.0,505.0,58.0,103.0,0.9980481457384516
1201-1,111305855142671,59257908308302,,,,,0.0
1201-1,96945373046044,59257908308302,,,,,0.0
1201-1,106957734975303,59257941636410,455.0,504.0,57.0,102.0,0.9676190476190476
1201-1,111305855142671,59257941636410,,,,,0.0
1201-1,96945373046044,59257941636410,,,,,0.0
1201-1,106957734975303,59257974964518,453.0,503.0,57.0,102.0,0.9411764705882353
1201-1,111305855142671,59257974964518,,,,,0.0
1201-1,96945373046044,59257974964518,,,,,0.0
1201-1,106957734975303,59258008292601,453.0,503.0,57.0,101.0,0.9284392350400987
1201-1,111305855142671,59258008292601,,,,,0.0
1201-1,96945373046044,59258008292601,,,,,0.0
1201-1,106957734975303,59258041620641,453.0,503.0,56.0,100.0,0.9177330895795247
1201-1,111305855142671,59258041620641,470.0,504.0,-26.0,1.0,0.08571428571428572
1201-1,96945373046044,59258041620641,,,,,0.0
1201-1,106957734975303,59258074948764,453.0,503.0,56.0,100.0,0.9215449607724804
1201-1,111305855142671,59258074948764,468.0,503.0,-23.0,4.0,0.24519230769230768
1201-1,96945373046044,59258074948764,,,,,0.0
1201-1,106957734975303,59258108308877,453.0,503.0,56.0,100.0,0.9191616766467066
1201-1,111305855142671,59258108308877,467.0,501.0,-21.0,6.0,0.4954954954954955
1201-1,96945373046044,59258108308877,,,,,0.0
1201-1,106957734975303,59258141637040,454.0,504.0,56.0,99.0,0.9176682692307693
1201-1,111305855142671,59258141637040,466.0,500.0,-19.0,8.0,0.6100917431192661
1201-1,96945373046044,59258141637040,,,,,0.0
1201-1,106957734975303,59258174965202,456.0,505.0,56.0,99.0,0.9184782608695652
1201-1,111305855142671,59258174965202,465.0,499.0,-17.0,10.0,0.6545454545454545
1201-1,96945373046044,59258174965202,,,,,0.0
1201-1,106957734975303,59258208293404,457.0,506.0,56.0,99.0,0.9276672694394213
1201-1,111305855142671,59258208293404,464.0,498.0,-16.0,11.0,0.6915887850467289
1201-1,96945373046044,59258208293404,,,,,0.0
1201-1,106957734975303,59258241621653,457.0,507.0,55.0,98.0,0.9304715840386941
1201-1,111305855142671,59258241621653,463.0,498.0,-14.0,13.0,0.72
1201-1,96945373046044,59258241621653,,,,,0.0
1201-1,106957734975303,59258274949729,458.0,507.0,54.0,98.0,0.9323262839879154
1201-1,111305855142671,59258274949729,462.0,497.0,-13.0,14.0,0.759656652360515
1201-1,96945373046044,59258274949729,,,,,0.0
1201-1,106957734975303,59258308309895,458.0,507.0,53.0,97.0,0.9347560975609757
1201-1,111305855142671,59258308309895,462.0,496.0,-12.0,15.0,0.7903930131004366
1201-1,96945373046044,59258308309895,,,,,0.0
1201-1,106957734975303,59258341637975,457.0,506.0,52.0,97.0,0.9379225568531039
1201-1,111305855142671,59258341637975,461.0,495.0,-11.0,16.0,0.8141592920353983
1201-1,96945373046044,59258341637975,,,,,0.0
1201-1,106957734975303,59258374966145,455.0,506.0,51.0,97.0,0.9496268656716418
1201-1,111305855142671,59258374966145,461.0,495.0,-10.0,17.0,0.8348214285714286
1201-1,96945373046044,59258374966145,,,,,0.0
1201-1,106957734975303,59258408294161,454.0,505.0,49.0,96.0,0.96125
1201-1,111305855142671,59258408294161,461.0,495.0,-10.0,18.0,0.8558558558558559
1201-1,96945373046044,59258408294161,,,,,0.0
1201-1,106957734975303,59258441622178,453.0,505.0,48.0,95.0,0.9684741488020177
1201-1,111305855142671,59258441622178,461.0,496.0,-9.0,19.0,0.8765957446808511
1201-1,96945373046044,59258441622178,,,,,0.0
1201-1,106957734975303,59258474950195,452.0,504.0,47.0,95.0,0.9725940089228808
1201-1,111305855142671,59258474950195,461.0,496.0,-8.0,20.0,0.8755186721991701
1201-1,96945373046044,59258474950195,,,,,0.0
1201-1,106957734975303,59258508278211,451.0,504.0,46.0,94.0,0.9779935275080907
1201-1,111305855142671,59258508278211,461.0,497.0,-8.0,21.0,0.8319327731092437
1201-1,96945373046044,59258508278211,,,,,0.0
1201-1,106957734975303,59258541638228,451.0,504.0,45.0,93.0,0.9790438768827767
1201-1,111305855142671,59258541638228,462.0,497.0,-7.0,21.0,0.8165938864628821
1201-1,96945373046044,59258541638228,,,,,0.0
1201-1,106957734975303,59258574966380,452.0,504.0,46.0,93.0,0.9795109054857898
1201-1,111305855142671,59258574966380,462.0,498.0,-6.0,23.0,0.7824267782426778
1201-1,96945373046044,59258574966380,,,,,0.0
1201-1,106957734975303,59258608294892,452.0,504.0,47.0,94.0,0.9805890227576974
1201-1,111305855142671,59258608294892,461.0,498.0,-5.0,25.0,0.8170212765957446
1201-1,96945373046044,59258608294892,,,,,0.0
1201-1,106957734975303,59258641623237,453.0,504.0,50.0,96.0,0.9762228260869565
1201-1,111305855142671,59258641623237,461.0,497.0,-2.0,28.0,0.825
1201-1,96945373046044,59258641623237,,,,,0.0
1201-1,106957734975303,59258674951468,453.0,503.0,53.0,99.0,0.976123595505618
1201-1,111305855142671,59258674951468,459.0,496.0,0.0,32.0,0.8921161825726142
1201-1,96945373046044,59258674951468,,,,,0.0
1201-1,106957734975303,59258708279551,454.0,502.0,57.0,102.0,0.9739970282317979
1201-1,111305855142671,59258708279551,458.0,495.0,3.0,35.0,0.9087301587301587
1201-1,96945373046044,59258708279551,,,,,0.0
1201-1,106957734975303,59258741639582,457.0,502.0,61.0,104.0,0.9689795918367347
1201-1,111305855142671,59258741639582,457.0,495.0,5.0,38.0,0.9308943089430894
1201-1,96945373046044,59258741639582,,,,,0.0
1201-1,106957734975303,59258774967682,461.0,501.0,64.0,105.0,0.9662288930581614
1201-1,111305855142671,59258774967682,457.0,495.0,8.0,41.0,0.9689922480620154
1201-1,96945373046044,59258774967682,,,,,0.0
1201-1,106957734975303,59258808295782,464.0,499.0,66.0,105.0,0.9640449438202248
1201-1,111305855142671,59258808295782,457.0,495.0,10.0,44.0,0.9888888888888889
1201-1,96945373046044,59258808295782,,,,,0.0
1201-1,106957734975303,59258841623897,464.0,500.0,68.0,106.0,0.9549878345498783
1201-1,111305855142671,59258841623897,457.0,496.0,12.0,47.0,1.0
1201-1,96945373046044,59258841623897,,,,,0.0
